date,BY6616951,00388WAL5,ZK2432019,00440FAA2,0010EPAF5,00139PAA6,EC5379283,00182EBJ7,00182FBJ4,00182FBM7,00182EBM0,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,18977W2A7,18977X2A5,18977W2C3,18977X2C1,65334HAA0,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,BZ5735841,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,45434M2A9,45434L2A1,46115HBM8,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,JK7097401,BK8837647,BP5437630,632525AY7,63253QAG9,636180BS9,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,74735K2B7,EJ5291327,686330AP6,698900AG2,6944PL2H1,6944PM2K2,717081DV2,74256LEH8,74256MEH6,74256LEP0,74256MEQ6,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,BS3534952,82938NAH7,AP0442859,78392BAH0,ZF0967975,ZK3662838,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5,96122QAC7.1,96122FAC1.1,96122QAA1.1,96122FAA5.1
2025-12-02,100.698,101.04,101.04,120.368,109.874,111.659,111.659,99.068,99.068,93.982,93.982,101.332,101.332,97.198,97.198,101.906,98.212,98.212,98.554,97.966,99.073,100.77,100.196,98.924,100.19,100.084,98.632,98.109,98.109,95.14,95.14,119.668,94.314,102.459,103.569,101.526,106.339,108.985,100.283,101.99,103.923,102.216,105.551,102.757,101.655,98.151,98.151,95.626,95.626,98.972,103.241,97.867,98.835,100.697,102.618,98.483,100.963,89.454,89.454,99.798,107.486,104.577,100.617,98.829,100.891,100.891,97.816,97.816,102.193,102.193,99.772,99.772,90.943,92.053,92.053,102.531,101.11,87.478,87.478,95.189,97.78,97.78,87.432,87.432,97.714,97.714,100.866,100.866,100.561,112.898,99.777,99.777,97.59,111.159,93.528,93.528,99.437,87.723,87.723,98.088,98.088,98.949,95.947,105.851,99.08,99.08,97.887,97.887,106.689,100.983,100.983,98.414,99.185,99.185,103.578,103.578,101.339,104.14,104.14,102.035,100.803,100.803,115.09,107.746,97.983,100.401,100.401,88.603,98.56,89.9,101.477,101.863,98.72,100.173,109.054,99.786,112.103,90.725,101.069,101.069,103.311,103.311,101.92,101.92,103.311,103.311,101.92,101.92
2025-12-03,100.698,101.001,101.001,120.36,109.788,111.49,111.49,98.976,98.976,93.854,93.854,101.304,101.304,97.106,97.106,101.848,98.197,98.197,98.548,97.993,99.086,100.762,100.191,98.951,100.145,100.033,98.517,98.114,98.114,95.028,95.028,119.364,94.231,102.367,103.56,101.48,106.277,108.986,100.274,101.906,103.816,102.143,105.485,102.614,101.6,98.13,98.13,95.49,95.49,98.798,103.141,97.88,98.777,100.475,102.535,98.371,100.934,89.291,89.291,99.758,107.324,104.508,100.652,98.769,100.855,100.855,97.809,97.809,102.066,102.066,99.77,99.77,90.707,91.885,91.885,102.422,101.076,87.346,87.346,95.052,97.765,97.765,87.285,87.285,97.714,97.714,100.798,100.798,100.475,112.699,99.762,99.762,97.269,110.876,93.434,93.434,99.399,87.543,87.543,98.106,98.106,98.923,95.815,105.801,99.037,99.037,97.906,97.906,106.632,100.822,100.822,98.414,99.15,99.15,103.477,103.477,101.394,104.052,104.052,101.966,100.775,100.775,114.924,107.608,97.982,100.384,100.384,88.399,98.545,89.773,101.459,101.678,98.721,100.174,109.018,99.779,112.017,90.552,100.966,100.966,103.164,103.164,101.833,101.833,103.164,103.164,101.833,101.833
2025-12-04,100.665,100.975,100.975,120.292,109.598,111.284,111.284,98.92,98.92,93.802,93.802,101.281,101.281,96.992,96.992,101.793,98.175,98.175,98.601,98.001,99.088,100.733,100.191,98.965,100.119,99.99,98.417,98.129,98.129,94.934,94.934,119.089,94.168,102.368,103.53,101.44,106.228,108.875,100.293,101.86,103.829,102.133,105.392,102.498,101.558,98.11,98.11,95.39,95.39,98.763,103.117,97.865,98.704,100.306,102.453,98.276,100.914,89.111,89.111,99.735,107.239,104.469,100.626,98.724,100.836,100.836,97.798,97.798,101.993,101.993,99.766,99.766,90.585,91.792,91.792,102.339,101.079,87.256,87.256,94.935,97.764,97.764,87.166,87.166,97.69,97.69,100.761,100.761,100.409,112.544,99.761,99.761,97.096,110.804,93.36,93.36,99.429,87.431,87.431,98.106,98.106,98.884,95.674,105.697,99.019,99.019,97.9,97.9,106.384,100.833,100.833,98.392,99.104,99.104,103.397,103.397,101.289,103.944,103.944,101.889,100.768,100.768,114.848,107.571,97.979,100.372,100.372,88.268,98.56,89.604,101.446,101.487,98.677,100.173,108.942,99.763,112.05,90.399,100.887,100.887,103.072,103.072,101.777,101.777,103.072,103.072,101.777,101.777
2025-12-05,100.653,100.931,100.931,120.261,109.45,111.111,111.111,98.864,98.864,93.646,93.646,101.235,101.235,97.003,97.003,101.764,98.176,98.176,98.574,98.001,99.067,100.723,100.171,98.978,100.117,99.979,98.345,98.16,98.16,94.887,94.887,118.991,94.126,102.506,103.541,101.431,106.126,108.665,100.283,101.859,103.636,102.111,105.3,102.361,101.534,98.111,98.111,95.285,95.285,98.671,103.114,97.907,98.665,100.176,102.422,98.161,100.907,89.003,89.003,99.722,107.143,104.445,100.483,98.67,100.828,100.828,97.789,97.789,101.888,101.888,99.765,99.765,90.425,91.658,91.658,102.249,101.071,87.127,87.127,94.83,97.774,97.774,87.087,87.087,97.695,97.695,100.723,100.723,100.39,112.437,99.742,99.742,97.009,110.593,93.32,93.32,99.429,87.37,87.37,98.126,98.126,98.875,95.588,105.676,98.984,98.984,97.91,97.91,106.367,100.893,100.893,98.396,99.079,99.079,103.275,103.275,101.2,103.893,103.893,101.949,100.759,100.759,114.71,107.456,97.992,100.366,100.366,88.145,98.557,89.51,101.415,101.34,98.713,100.166,108.803,99.784,111.821,90.248,100.83,100.83,102.966,102.966,101.701,101.701,102.966,102.966,101.701,101.701
2025-12-08,100.615,100.853,100.853,120.134,109.185,110.954,110.954,98.804,98.804,93.445,93.445,101.218,101.207,96.956,96.956,101.702,98.15,98.15,98.548,97.99,99.062,100.736,100.172,98.991,100.081,99.911,98.159,98.121,98.121,94.711,94.711,118.798,94.051,102.515,103.531,101.381,106.045,108.422,100.268,101.793,103.598,102.052,105.216,102.212,101.489,98.075,98.075,95.115,95.115,98.497,103.029,97.939,98.581,99.931,102.35,98.015,100.885,88.778,88.778,99.725,106.997,104.396,100.436,98.617,100.773,100.773,97.755,97.755,101.754,101.754,99.763,99.763,90.301,91.483,91.483,102.088,101.04,86.983,86.983,94.678,97.767,97.767,86.898,86.898,97.672,97.672,100.665,100.665,100.319,112.192,99.726,99.726,96.952,110.347,93.207,93.207,99.426,87.195,87.195,98.114,98.114,98.797,95.445,105.587,98.898,98.898,97.879,97.879,106.242,100.827,100.827,98.368,99.035,99.035,103.169,103.169,101.166,103.745,103.745,101.94,100.729,100.729,114.578,107.382,98.0,100.348,100.348,87.993,98.556,89.378,101.389,101.197,98.7,100.188,108.685,99.766,111.765,90.058,100.728,100.728,102.872,102.872,101.637,101.637,102.872,102.872,101.637,101.637
2025-12-09,100.587,100.929,100.929,120.258,109.699,111.206,111.206,98.92,98.92,93.742,93.742,101.239,101.239,97.051,97.051,101.804,98.201,98.201,98.574,98.052,99.091,100.822,100.191,99.014,100.149,99.99,98.31,98.167,98.167,94.888,94.888,118.935,94.195,102.527,103.535,101.448,106.239,108.582,100.275,101.882,103.696,102.133,105.345,102.459,101.57,98.118,98.118,95.28,95.28,98.831,103.253,97.994,98.697,100.292,102.478,98.164,100.918,89.002,89.002,99.775,107.134,104.461,100.492,98.722,100.824,100.824,97.82,97.82,101.945,101.945,99.773,99.773,90.44,91.724,91.724,102.237,101.071,87.265,87.265,94.883,97.885,97.885,87.124,87.124,97.711,97.711,100.784,100.784,100.427,112.455,99.74,99.74,97.104,110.589,93.393,93.393,99.438,87.361,87.361,98.142,98.142,98.913,95.613,105.758,98.991,98.991,97.911,97.911,106.447,101.036,101.036,98.415,99.119,99.119,103.311,103.311,101.106,103.898,103.898,101.94,100.751,100.751,114.849,107.539,98.027,100.361,100.361,88.232,98.586,89.613,101.495,101.477,98.737,100.173,108.892,99.787,111.93,90.314,100.878,100.878,102.999,102.999,101.744,101.744,102.999,102.999,101.744,101.744
2025-12-10,100.671,100.899,100.899,120.228,109.569,111.142,111.142,98.924,98.924,93.672,93.672,101.235,101.235,97.06,97.06,101.814,98.216,98.216,98.607,98.049,99.09,100.791,100.189,99.001,100.147,100.001,98.341,98.195,98.195,94.871,94.871,118.91,94.201,102.48,103.553,101.424,106.205,108.575,100.256,101.834,103.632,102.11,105.344,102.469,101.554,98.132,98.132,95.28,95.28,98.814,103.201,98.0,98.703,100.234,102.483,98.118,100.901,89.025,89.025,99.772,107.133,104.439,100.463,98.728,100.834,100.834,97.818,97.818,101.966,101.966,99.794,99.794,90.47,91.73,91.73,102.232,101.038,87.274,87.274,94.884,97.91,97.91,87.155,87.155,97.709,97.709,100.751,100.751,100.43,112.508,99.767,99.767,97.108,110.542,93.399,93.399,99.463,87.354,87.354,98.165,98.165,98.913,95.625,105.734,99.013,99.013,97.93,97.93,106.424,100.929,100.929,98.435,99.116,99.116,103.317,103.317,101.217,103.888,103.888,101.9,100.729,100.729,114.882,107.492,98.044,100.375,100.375,88.24,98.611,89.605,101.434,101.403,98.751,100.167,108.882,99.803,111.952,90.316,100.877,100.877,102.995,102.995,101.732,101.732,102.995,102.995,101.732,101.732
2025-12-11,100.582,100.919,100.919,120.183,109.16,110.914,110.914,98.932,98.932,93.651,93.651,101.246,101.246,97.12,97.12,101.824,98.228,98.228,98.642,98.062,99.084,100.798,100.173,99.004,100.163,100.025,98.329,98.194,98.194,94.825,94.825,118.767,94.21,102.439,103.477,101.446,106.188,108.53,100.252,101.851,103.674,102.106,105.305,102.445,101.563,98.151,98.151,95.227,95.227,99.118,103.203,97.996,98.74,100.034,102.497,98.097,100.903,88.999,88.999,99.781,107.094,104.438,100.443,98.715,100.837,100.837,97.829,97.829,101.941,101.941,99.794,99.794,90.455,91.832,91.832,102.208,101.04,87.238,87.238,94.864,97.906,97.906,87.136,87.136,97.724,97.724,100.778,100.778,100.445,112.372,99.787,99.787,96.966,110.46,93.442,93.442,99.491,87.314,87.314,98.168,98.168,98.912,95.622,105.712,99.018,99.018,97.948,97.948,106.37,101.035,101.035,98.468,99.14,99.14,103.337,103.337,101.225,103.883,103.883,101.871,100.734,100.734,114.78,107.383,98.06,100.376,100.376,88.206,98.6,89.428,101.44,101.228,98.771,100.163,108.682,99.736,111.789,90.274,100.884,100.884,102.968,102.968,101.748,101.748,102.968,102.968,101.748,101.748
2025-12-12,100.612,100.959,100.959,120.288,109.219,110.947,110.947,98.994,98.994,93.679,93.679,101.269,101.269,97.168,97.168,101.829,98.25,98.25,98.662,98.07,99.086,100.809,100.199,99.038,100.184,100.067,98.39,98.217,98.217,94.911,94.911,118.806,94.252,102.476,103.363,101.478,106.226,108.535,100.258,101.856,103.677,102.131,105.339,102.449,101.599,98.174,98.174,95.317,95.317,99.115,103.305,98.036,98.754,100.108,102.547,98.144,100.91,89.086,89.086,99.791,107.126,104.458,100.505,98.767,100.864,100.864,97.865,97.865,101.986,101.986,99.806,99.806,90.541,91.838,91.838,102.232,101.086,87.396,87.396,94.903,97.909,97.909,87.204,87.204,97.739,97.739,100.743,100.743,100.506,112.447,99.79,99.79,97.001,110.367,93.498,93.498,99.515,87.345,87.345,98.191,98.191,98.93,95.721,105.76,99.061,99.061,97.968,97.968,106.357,101.05,101.05,98.486,99.184,99.184,103.372,103.372,101.241,103.96,103.96,101.956,100.742,100.742,114.781,107.47,98.089,100.368,100.368,88.283,98.62,89.501,101.5,101.213,98.786,100.172,108.74,99.777,111.915,90.333,100.95,100.95,102.996,102.996,101.792,101.792,102.996,102.996,101.792,101.792
2025-12-15,100.642,100.954,100.954,120.392,109.056,111.131,111.131,99.046,99.046,93.807,93.807,101.261,101.261,97.214,97.214,101.847,98.275,98.275,98.666,98.07,99.106,100.791,100.214,99.052,100.201,100.113,98.461,98.193,98.193,94.979,94.979,118.968,94.317,102.39,103.437,101.492,106.27,108.641,100.257,101.783,103.709,102.116,105.397,102.551,101.606,98.195,98.195,95.427,95.427,98.947,103.228,98.155,98.822,100.256,102.597,98.219,100.914,89.226,89.226,99.805,107.25,104.452,100.5,98.785,100.863,100.863,97.89,97.89,102.076,102.076,99.811,99.811,90.671,91.908,91.908,102.319,101.072,87.449,87.449,95.015,97.942,97.942,87.306,87.306,97.842,97.842,100.806,100.806,100.538,112.424,99.815,99.815,97.162,110.297,93.57,93.57,99.473,87.461,87.461,98.223,98.223,98.966,95.841,105.811,99.105,99.105,97.994,97.994,106.385,100.901,100.901,98.507,99.202,99.202,103.463,103.463,101.314,104.024,104.024,101.937,100.741,100.741,114.875,107.471,98.101,100.38,100.38,88.405,98.647,89.645,101.427,101.384,98.802,100.155,108.902,99.754,112.135,90.459,100.991,100.991,103.089,103.089,101.84,101.84,103.089,103.089,101.84,101.84
2025-12-16,100.639,100.959,100.959,120.433,109.03,111.127,111.127,99.037,99.037,93.795,93.795,101.279,101.279,97.219,97.219,101.808,98.267,98.267,98.669,98.07,99.109,100.787,100.204,99.034,100.203,100.09,98.476,98.192,98.192,94.99,94.99,118.879,94.329,102.287,103.376,101.506,106.246,108.636,100.262,101.873,103.746,102.129,105.352,102.498,101.612,98.195,98.195,95.429,95.429,98.863,103.262,98.149,98.768,100.243,102.585,98.203,100.916,89.213,89.213,99.81,107.204,104.449,100.476,98.764,100.868,100.868,97.903,97.903,102.073,102.073,99.805,99.805,90.652,91.91,91.91,102.322,101.079,87.452,87.452,94.989,97.937,97.937,87.306,87.306,97.833,97.833,100.821,100.821,100.539,112.355,99.844,99.844,97.178,110.282,93.561,93.561,99.475,87.483,87.483,98.223,98.223,98.959,95.849,105.797,99.105,99.105,98.0,98.0,106.368,100.928,100.928,98.499,99.195,99.195,103.473,103.473,101.37,104.017,104.017,101.928,100.749,100.749,114.829,107.447,98.102,100.378,100.378,88.372,98.655,89.607,101.44,101.323,98.787,100.161,108.882,99.761,112.043,90.456,100.994,100.994,103.08,103.08,101.844,101.844,103.08,103.08,101.844,101.844
2025-12-17,100.641,100.909,100.909,120.456,109.418,111.308,111.308,99.077,99.077,93.917,93.917,101.308,101.308,97.247,97.247,101.85,98.276,98.276,98.703,97.987,99.138,100.844,100.214,99.074,100.219,100.152,98.591,98.196,98.196,95.071,95.071,119.148,94.323,102.278,103.369,101.532,106.314,108.737,100.268,101.862,103.786,102.16,105.361,102.613,101.648,98.22,98.22,95.55,95.55,99.041,103.312,98.115,98.835,100.402,102.614,98.323,100.912,89.361,89.361,99.816,107.379,104.47,100.452,98.807,100.863,100.863,97.934,97.934,102.2,102.2,99.821,99.821,90.819,92.063,92.063,102.426,101.092,87.571,87.571,95.12,97.924,97.924,87.467,87.467,97.881,97.881,100.862,100.862,100.599,112.538,99.869,99.869,97.316,110.381,93.626,93.626,99.519,87.653,87.653,98.24,98.24,98.978,96.071,105.787,99.133,99.133,98.014,98.014,106.545,100.956,100.956,98.528,99.21,99.21,103.583,103.583,101.346,104.115,104.115,101.952,100.741,100.741,114.993,107.55,98.101,100.39,100.39,88.535,98.668,89.758,101.464,101.522,98.819,100.176,109.136,99.813,112.213,90.629,101.048,101.048,103.166,103.166,101.901,101.901,103.166,103.166,101.901,101.901
2025-12-18,100.634,100.888,100.888,120.402,109.431,110.886,110.886,98.981,98.981,93.811,93.811,101.284,101.284,97.227,97.227,101.811,98.279,98.279,98.718,98.109,99.137,100.791,100.199,99.076,100.191,100.119,98.505,98.219,98.219,95.056,95.056,118.96,94.353,102.288,103.341,101.494,106.19,108.52,100.262,101.854,103.678,102.127,105.291,102.542,101.603,98.214,98.214,95.455,95.455,99.002,103.268,98.086,98.827,100.393,102.591,98.239,100.892,89.25,89.25,99.804,107.17,104.398,100.45,98.763,100.815,100.815,97.959,97.959,102.144,102.144,99.81,99.81,90.729,91.953,91.953,102.35,101.076,87.54,87.54,95.039,97.925,97.925,87.367,87.367,97.897,97.897,100.812,100.812,100.541,112.279,99.856,99.856,97.194,110.32,93.586,93.586,99.569,87.372,87.372,98.259,98.259,98.938,95.939,105.666,99.138,99.138,98.035,98.035,106.502,100.929,100.929,98.519,99.193,99.193,103.502,103.502,101.407,104.023,104.023,101.901,100.735,100.735,114.864,107.518,98.12,100.374,100.374,88.415,98.706,89.673,101.463,101.355,98.82,100.174,108.988,99.913,112.102,90.528,100.993,100.993,103.089,103.089,101.84,101.84,103.089,103.089,101.84,101.84
2025-12-19,100.623,100.868,100.868,120.498,109.439,110.996,110.996,98.985,98.985,93.779,93.779,101.252,101.252,97.177,97.177,101.783,98.271,98.271,98.695,98.116,99.145,100.773,100.202,99.079,100.181,100.098,98.451,98.227,98.227,94.997,94.997,118.863,94.296,102.291,103.297,101.471,106.143,108.682,100.276,101.864,103.661,102.049,105.301,102.487,101.556,98.206,98.206,95.4,95.4,98.925,103.403,98.074,98.751,100.299,102.549,98.226,100.89,89.212,89.212,99.785,107.208,104.37,100.57,98.756,100.825,100.825,97.954,97.954,102.076,102.076,99.812,99.812,90.651,91.887,91.887,102.284,101.055,87.446,87.446,94.978,97.928,97.928,87.279,87.279,97.899,97.899,100.786,100.786,100.523,112.251,99.891,99.891,97.122,110.262,93.547,93.547,99.567,87.397,87.397,98.267,98.267,98.928,95.876,105.678,99.12,99.12,98.052,98.052,106.393,100.881,100.881,98.516,99.178,99.178,103.455,103.455,101.362,103.979,103.979,101.835,100.736,100.736,114.802,107.436,98.119,100.37,100.37,88.378,98.704,89.568,101.435,101.288,98.823,100.164,108.945,99.811,112.083,90.445,100.953,100.953,103.01,103.01,101.796,101.796,103.01,103.01,101.796,101.796
2025-12-22,100.619,100.841,100.841,120.395,109.724,111.073,111.073,98.934,98.934,93.755,93.755,101.289,101.289,97.141,97.141,101.754,98.244,98.244,98.681,98.123,99.1,100.756,100.192,99.083,100.154,100.025,98.399,98.235,98.235,94.971,94.971,118.865,94.279,102.223,103.331,101.436,106.139,108.609,100.269,101.828,103.572,102.059,105.216,102.464,101.563,98.184,98.184,95.32,95.32,98.81,103.285,98.147,98.705,100.329,102.495,98.174,100.873,89.104,89.104,99.779,107.22,104.358,100.525,98.718,100.825,100.825,97.947,97.947,102.056,102.056,99.809,99.809,90.557,91.779,91.779,102.217,101.053,87.408,87.408,94.915,97.924,97.924,87.224,87.224,97.899,97.899,100.729,100.729,100.505,112.19,99.866,99.866,97.102,110.252,93.494,93.494,99.538,87.346,87.346,98.277,98.277,98.884,95.808,105.606,99.038,99.038,98.045,98.045,106.308,100.88,100.88,98.509,99.166,99.166,103.389,103.389,101.319,103.914,103.914,101.812,100.728,100.728,114.736,107.385,98.137,100.38,100.38,88.3,98.695,89.587,101.423,101.304,98.776,100.181,108.97,99.818,112.094,90.326,100.907,100.907,102.973,102.973,101.75,101.75,102.973,102.973,101.75,101.75
2025-12-23,100.684,100.895,100.895,120.499,109.863,111.225,111.225,99.004,99.004,93.862,93.862,101.288,101.288,97.208,97.208,101.814,98.292,98.292,98.71,98.188,99.178,100.786,100.186,99.107,100.191,100.08,98.505,98.257,98.257,95.104,95.104,119.098,94.389,102.222,103.309,101.47,106.2,108.664,100.265,101.854,103.64,102.056,105.338,102.634,101.575,98.237,98.237,95.449,95.449,99.041,103.326,98.178,98.744,100.602,102.539,98.266,100.875,89.277,89.277,99.807,107.372,104.355,100.627,98.773,100.842,100.842,97.98,97.98,102.125,102.125,99.818,99.818,90.714,91.979,91.979,102.312,101.052,87.596,87.596,95.053,97.957,97.957,87.391,87.391,97.929,97.929,100.779,100.779,100.576,112.405,99.876,99.876,97.325,110.457,93.605,93.605,99.542,87.501,87.501,98.313,98.313,98.943,95.966,105.681,99.096,99.096,98.075,98.075,106.354,100.941,100.941,98.549,99.192,99.192,103.484,103.484,101.243,103.966,103.966,101.789,100.722,100.722,114.968,107.46,98.166,100.38,100.38,88.462,98.737,89.824,101.396,101.566,98.847,100.189,109.296,99.819,112.121,90.518,100.966,100.966,103.062,103.062,101.809,101.809,103.062,103.062,101.809,101.809
2025-12-24,100.694,100.916,100.916,120.488,109.856,111.227,111.227,99.012,99.012,93.863,93.863,101.271,101.271,97.21,97.21,101.802,98.311,98.311,98.71,98.192,99.164,100.775,100.187,99.11,100.189,100.091,98.505,98.293,98.293,95.123,95.123,119.059,94.404,102.231,103.324,101.457,106.175,108.636,100.27,101.844,103.642,102.05,105.329,102.626,101.572,98.244,98.244,95.462,95.462,99.05,103.322,98.206,98.748,100.582,102.572,98.253,100.87,89.276,89.276,99.804,107.368,104.329,100.637,98.772,100.821,100.821,97.997,97.997,102.148,102.148,99.826,99.826,90.735,91.98,91.98,102.32,101.047,87.602,87.602,95.062,97.981,97.981,87.415,87.415,97.954,97.954,100.778,100.778,100.562,112.351,99.911,99.911,97.284,110.471,93.649,93.649,99.551,87.505,87.505,98.323,98.323,98.958,95.985,105.642,99.092,99.092,98.096,98.096,106.383,100.943,100.943,98.554,99.205,99.205,103.491,103.491,101.311,103.973,103.973,101.788,100.715,100.715,114.963,107.454,98.192,100.375,100.375,88.48,98.752,89.851,101.39,101.564,98.867,100.186,109.216,99.832,112.182,90.539,100.962,100.962,103.051,103.051,101.803,101.803,103.051,103.051,101.803,101.803
2025-12-25,100.695,100.931,100.931,120.463,109.864,111.222,111.222,99.031,99.031,93.877,93.877,101.268,101.268,97.236,97.236,101.845,98.32,98.32,98.749,98.182,99.186,100.811,100.18,99.127,100.203,100.108,98.531,98.276,98.276,95.124,95.124,118.923,94.444,102.232,103.358,101.477,106.18,108.613,100.259,101.876,103.694,102.056,105.359,102.72,101.591,98.223,98.223,95.517,95.517,99.213,103.33,98.166,98.769,100.575,102.584,98.286,100.874,89.283,89.283,99.823,107.392,104.345,100.604,98.819,100.831,100.831,98.0,98.0,102.145,102.145,99.824,99.824,90.778,92.016,92.016,102.332,101.047,87.651,87.651,95.102,97.989,97.989,87.455,87.455,97.96,97.96,100.815,100.815,100.575,112.543,99.886,99.886,97.376,110.613,93.676,93.676,99.552,87.641,87.641,98.325,98.325,98.978,96.013,105.706,99.116,99.116,98.096,98.096,106.435,100.962,100.962,98.559,99.198,99.198,103.512,103.512,101.332,103.999,103.999,101.779,100.709,100.709,115.002,107.495,98.181,100.367,100.367,88.522,98.765,89.81,101.404,101.564,98.859,100.17,109.332,99.81,112.118,90.613,100.981,100.981,103.075,103.075,101.832,101.832,103.075,103.075,101.832,101.832
2025-12-26,100.706,100.897,100.897,120.463,109.85,111.303,111.303,99.089,99.089,93.98,93.98,101.262,101.262,97.296,97.296,101.89,98.348,98.348,98.741,98.208,99.157,100.842,100.18,99.114,100.226,100.175,98.606,98.28,98.28,95.246,95.246,119.151,94.488,102.165,103.264,101.514,106.253,108.728,100.267,101.889,103.816,102.109,105.422,102.747,101.616,98.265,98.265,95.616,95.616,99.181,103.265,98.102,98.838,100.639,102.626,98.365,100.89,89.406,89.406,99.857,107.465,104.354,100.698,98.918,100.892,100.892,98.007,98.007,102.233,102.233,99.83,99.83,90.877,92.145,92.145,102.424,101.047,87.715,87.715,95.203,97.998,97.998,87.557,87.557,97.963,97.963,100.855,100.855,100.634,112.737,99.903,99.903,97.438,110.769,93.825,93.825,99.557,87.735,87.735,98.343,98.343,99.034,96.105,105.739,99.167,99.167,98.109,98.109,106.514,100.929,100.929,98.567,99.208,99.208,103.578,103.578,101.355,104.055,104.055,101.755,100.72,100.72,115.112,107.536,98.208,100.371,100.371,88.649,98.755,89.884,101.417,101.644,98.882,100.169,109.488,99.811,112.312,90.699,101.047,101.047,103.143,103.143,101.875,101.875,103.143,103.143,101.875,101.875
2025-12-29,100.64,100.91,100.91,120.472,109.85,111.268,111.268,99.093,99.093,93.95,93.95,101.258,101.258,97.309,97.309,101.9,98.35,98.35,98.775,98.207,99.173,100.825,100.188,99.116,100.232,100.171,98.579,98.291,98.291,95.225,95.225,119.106,94.521,102.348,103.239,101.519,106.273,108.69,100.256,101.896,103.763,102.089,105.438,102.718,101.618,98.265,98.265,95.551,95.551,99.155,103.338,98.3,98.856,100.616,102.636,98.335,100.888,89.351,89.351,99.847,107.438,104.364,100.618,98.912,100.9,100.9,98.01,98.01,102.194,102.194,99.839,99.839,90.848,92.116,92.116,102.377,101.034,87.706,87.706,95.18,97.994,97.994,87.518,87.518,97.951,97.951,100.873,100.873,100.666,112.749,99.902,99.902,97.472,110.815,93.849,93.849,99.584,87.718,87.718,98.356,98.356,99.018,96.141,105.7,99.175,99.175,98.12,98.12,106.535,100.923,100.923,98.581,99.217,99.217,103.567,103.567,101.382,104.111,104.111,101.811,100.724,100.724,115.066,107.59,98.202,100.369,100.369,88.63,98.768,89.858,101.414,101.595,98.871,100.192,109.466,99.821,112.332,90.666,101.048,101.048,103.126,103.126,101.888,101.888,103.126,103.126,101.888,101.888
